order_id,order_date,customer_id,city,product,category,status,quantity,unit_price,discount_pct
100328,24/10/2025,CUST00328,Port Said,Monitor,Electronics,Cancelled,4,9384,10
100329,09/05/2025,CUST00329,Cairo,Printer,Office Equipment,Pending,5,7004,15
100330,22/12/2025,CUST00330,Giza,Notebook Pack,Stationery,Cancelled,6,249.6,20
100331,07/07/2025,CUST00331,Alexandria,Laptop,Electronics,Pending,7,29925,0
100332,20/02/2025,CUST00332,Mansoura,Smartphone,Electronics,Cancelled,8,15370,5
100333,05/09/2025,CUST00333,Tanta,Wireless Mouse,Accessories,Pending,9,481.5,10
100334,18/04/2025,CUST00334,Aswan,Keyboard,Accessories,Cancelled,10,918,15
100335,03/11/2025,CUST00335,Luxor,Office Chair,Furniture,Pending,11,5668,20
100336,16/06/2025,CUST00336,Port Said,Desk,Furniture,Cancelled,12,8140,0
100337,01/01/2025,CUST00337,Cairo,Headphones,Electronics,Pending,1,1620,5
100338,14/08/2025,CUST00338,Giza,Monitor,Electronics,Cancelled,2,8372,10
100339,27/03/2025,CUST00339,Alexandria,Printer,Office Equipment,Pending,3,6256,15
100340,12/10/2025,CUST00340, Mansoura ,Notebook Pack,Stationery,Cancelled,4,223.2,20
100341,25/05/2025,CUST00341,Tanta,Laptop,Electronics,Pending,5,26790,0
100342,10/12/2025,CUST00342,Aswan,Smartphone,Electronics,Cancelled,6,13775,5
100343,23/07/2025,CUST00343,Luxor,Wireless Mouse,Accessories,Pending,7,432,10
100344,08/02/2025,CUST00344,Port Said,Keyboard,Accessories,Cancelled,8,824.5,15
100345,21/09/2025,CUST00345,Cairo,Office Chair,Furniture,Pending,9,5096,20
100346,06/04/2025,CUST00346,Giza,Desk,Furniture,Cancelled,10,7326,0
100347,19/11/2025,CUST00347,Alexandria,Headphones,Electronics, pending ,11,1800,5
100348,04/06/2025,CUST00348,Mansoura,Monitor,Electronics,Cancelled,12,9292,10
100349,17/01/2025,CUST00349,Tanta,Printer,Office Equipment,Pending,1,6936,15
100350,02/08/2025,CUST00350,Aswan,Notebook Pack,Stationery,Cancelled,2,247.2,20
100351,15/03/2025,CUST00351,Luxor,Laptop,Electronics,Pending,3,29640,0
100352,28/10/2025,CUST00352,Port Said,Smartphone,Electronics,Cancelled,4,15225,5
100353,13/05/2025,CUST00353,Cairo,Wireless Mouse,Accessories,Pending,5,477,10
100354,26/12/2025,CUST00354,Giza,Keyboard,Accessories,Cancelled,6,909.5,15
100355,11/07/2025,CUST00355,Alexandria,Office Chair,Furniture,Pending,7,5616,20
100356,24/02/2025,CUST00356,Mansoura,Desk,Furniture,Cancelled,8,8066,0
100357,09/09/2025,CUST00357,Tanta,Headphones,Electronics,Pending,9,1980,5
100358,22/04/2025,CUST00358,Aswan,Monitor,Electronics,Cancelled,10,8280,10
100359,07/11/2025,CUST00359,Luxor,Printer,Office Equipment,Pending,11,6188,15
100360,20/06/2025,CUST00360,Port Said,Notebook Pack,Stationery,Cancelled,12,220.8,20
100361,05/01/2025,CUST00361,Cairo,Laptop,Electronics,Pending,1,26505,0
100362,18/08/2025,CUST00362,Giza,Smartphone,Electronics,Cancelled,2,13630,5
100363,03/03/2025,CUST00363,Alexandria,Wireless Mouse,Accessories,Pending,3,427.5,
100364,16/10/2025,CUST00364,Mansoura,Keyboard,Accessories,Cancelled,4,816,15
100365,01/05/2025,CUST00365,Tanta,Office Chair,Furniture,Pending,5,5044,20
100366,14/12/2026,CUST00366,Aswan,Desk,Furniture,Cancelled,6,7252,0
100367,27/07/2026,CUST00367,Luxor,Headphones,Electronics,Pending,7,1782,5
100368,12/02/2026,CUST00368,Port Said,Monitor,Electronics,Cancelled,8,9200,10
100369,25/09/2026,CUST00369,Cairo,Printer,Office Equipment,Pending,9,6868,15
100370,10/04/2026,CUST00370,Giza,Notebook Pack,Stationery,Cancelled,10,244.8,20
100371,23/11/2026,CUST00371,Alexandria,Laptop,Electronics,Pending,11,29355,0
100372,08/06/2026,CUST00372,Mansoura,Smartphone,Electronics,Cancelled,12,15080,5
100373,21/01/2026,CUST00373,Tanta,Wireless Mouse,Accessories,Pending,1,472.5,10
100374,06/08/2026,CUST00374,Aswan,Keyboard,Accessories,Cancelled,2,901,15
100375,19/03/2026,CUST00375,Luxor,Office Chair,Furniture,Pending,3,5564,20
100376,04/10/2026,CUST00376,Port Said,Desk,Furniture,Cancelled,4,7992,0
100377,17/05/2026,CUST00377,Cairo,Headphones,Electronics,Pending,5,1962,5
100378,02/12/2026,CUST00378,Giza,Monitor,Electronics,Cancelled,6,10120,10
100379,15/07/2026,CUST00379,Alexandria,Printer,Office Equipment,Pending,7,6120,15
100380,28/02/2026,CUST00380,Mansoura,Notebook Pack,Stationery,Cancelled,8,218.4,20
100381,13/09/2026,CUST00381,Tanta,Laptop,Electronics,Pending,9,26220,0
100382,26/04/2026,CUST00382,Aswan, smartphone ,Electronics,Cancelled,10,13485,5
100383,11/11/2026,CUST00383,Luxor,Wireless Mouse,Accessories,Pending,11,423,10
100384,24/06/2026,CUST00384,Port Said,Keyboard,Accessories,Cancelled,12,807.5,15
100385,09/01/2026,CUST00385,Cairo,Office Chair,Furniture,Pending,1,4992,20
100386,22/08/2026,CUST00386,Giza,Desk,Furniture,Cancelled,2,7178,0
100387,07/03/2026,CUST00387,Alexandria,Headphones,Electronics,Pending,3,1764,5
100388,20/10/2026,CUST00388,Mansoura,Monitor,Electronics,Cancelled,4,9108,10
100389,05/05/2026,CUST00389,,Printer,Office Equipment,Pending,5,6800,15
100390,18/12/2026,CUST00390,Aswan,Notebook Pack,Stationery,Cancelled,6,242.4,20
100391,03/07/2026,CUST00391,Luxor,Laptop,Electronics,Pending,7,29070,0
100392,16/02/2026,CUST00392,Port Said,Smartphone,Electronics,Cancelled,8,14935,5
100393,01/09/2026,CUST00393,Cairo,Wireless Mouse,Accessories,Pending,9,468,10
100394,14/04/2026,CUST00394,Giza,Keyboard,Accessories,Cancelled,10,892.5,15
100395,27/11/2026,CUST00395,Alexandria,Office Chair,Furniture,Pending,11,5512,20
100396,12/06/2026,CUST00396,Mansoura,Desk,Furniture,Cancelled,12,7918,0
100397,25/01/2026,CUST00397,Tanta,Headphones,Electronics,Pending,1,1944,5
100398,10/08/2026,CUST00398,Aswan,Monitor,Electronics,Cancelled,2,10028,10
100399,23/03/2026,CUST00399,Luxor,Printer,Office Equipment,Pending,3,7480,15
100400,08/10/2026,CUST00400,Port Said,Notebook Pack,Stationery,Cancelled,4,216,20
100401,21/05/2026,CUST00401,Cairo,Laptop,Electronics,Pending,5,25935,0
100402,06/12/2026,CUST00402,Giza,Smartphone,Electronics,Cancelled,6,13340,5
100403,19/07/2026,CUST00403,Alexandria,Wireless Mouse,Accessories,Pending,7,418.5,10
100404,04/02/2026,CUST00404,Mansoura,Keyboard,Accessories,Cancelled,8,799,15
100405,17/09/2026,CUST00405,Tanta,Office Chair,Furniture,Pending,9,4940,20
100406,02/04/2026,CUST00406,Aswan,Desk,Furniture,Cancelled,10,7104,0
100407,15/11/2026,CUST00407,Luxor,Headphones,Electronics,Pending,11,1746,5
100408,28/06/2026,CUST00408,Port Said,Monitor,Electronics,Cancelled,12,9016,10
100409,13/01/2026,CUST00409,Cairo,Printer,Office Equipment,Pending,1,6732,15
100410,26/08/2026,CUST00410,Giza,Notebook Pack,Stationery,Cancelled,2,240,20
100411,11/03/2026,CUST00411,Alexandria,Laptop,Electronics,Pending,3,28785,0
100412,24/10/2026,CUST00412,Mansoura,Smartphone,Electronics,Cancelled,4,14790,5
100413,09/05/2026,CUST00413,Tanta,Wireless Mouse,Accessories,Pending,5,463.5,10
100414,22/12/2026,CUST00414,Aswan,Keyboard,Accessories,Cancelled,6,884,15
100415,07/07/2026,CUST00415,Luxor,Office Chair,Furniture,Pending,7,5460,20
100416,20/02/2026,CUST00416,Port Said,Desk,Furniture,Cancelled,8,7844,0
100417,05/09/2026,CUST00417,Cairo,Headphones,Electronics,Pending,9,1926,5
100418,18/04/2026,CUST00418,Giza,Monitor,Electronics,Cancelled,10,9936,10
100419,03/11/2026,CUST00419,Alexandria,Printer,Office Equipment,Pending,11,7412,15
100420,16/06/2026,CUST00420,Mansoura,Notebook Pack,Stationery,Cancelled,12,264,20
100421,01/01/2026,CUST00421,Tanta,Laptop,Electronics,Pending,1,25650,0
100422,14/08/2026,CUST00422,Aswan,Smartphone,Electronics,Cancelled,2,13195,5
100423,27/03/2026,CUST00423,Luxor,Wireless Mouse,Accessories,Pending,3,414,10
100424,12/10/2026,CUST00424,Port Said,Keyboard,Accessories,Cancelled,4,790.5,15
100425,25/05/2026,CUST00425,Cairo,Office Chair,Furniture,Pending,5,4888,20
100426,10/12/2026,CUST00426,Giza,Desk,Furniture,Cancelled,6,7030,0
100427,23/07/2026,CUST00427,Alexandria,Headphones,Electronics,Pending,7,1728,5
100428,08/02/2026,CUST00428,Mansoura,Monitor,Electronics,Cancelled,8,8924,10
100429,21/09/2026,CUST00429,Tanta,Printer,Office Equipment,Pending,9,6664,15
100430,06/04/2026,CUST00430,Aswan,Notebook Pack,Stationery,Cancelled,10,237.6,20
100431,19/11/2026,CUST00431,Luxor,Laptop,Electronics,Pending,11,28500,0
100432,04/06/2026,CUST00432,Port Said,Smartphone,Electronics,Cancelled,12,14645,5
100433,17/01/2026,CUST00433,Cairo,Wireless Mouse,Accessories,Pending,1,459,10
100434,02/08/2026,CUST00434,Giza,Keyboard,Accessories,Cancelled,2,875.5,15
100435,15/03/2026,CUST00435,Alexandria,Office Chair,Furniture,Pending,3,5408,20
100436,28/10/2026,CUST00436,Mansoura,Desk,Furniture,Cancelled,4,7770,0
100437,13/05/2026,CUST00437,Tanta,Headphones,Electronics,Pending,5,1908,5
100438,26/12/2026,CUST00438,Aswan,Monitor,Electronics,Cancelled,6,9844,10
100439,11/07/2026,CUST00439,Luxor,Printer,Office Equipment,Pending,7,7344,15
100440,24/02/2026,CUST00440,Port Said,Notebook Pack,Stationery,Cancelled,8,261.6,20
100441,09/09/2026,CUST00441,Cairo,Laptop,Electronics,Pending,9,31350,0
100442,22/04/2026,CUST00442,Giza,Smartphone,Electronics,Cancelled,10,13050,5
100443,07/11/2026,CUST00443,Alexandria,Wireless Mouse,Accessories,Pending,11,409.5,10
100444,20/06/2026,CUST00444,Mansoura,Keyboard,Accessories,Cancelled,12,782,15
100445,05/01/2026,CUST00445,Tanta,Office Chair,Furniture,Pending,1,4836,20
100446,18/08/2026,CUST00446,Aswan,Desk,Furniture,Cancelled,2,6956,0
100447,03/03/2026,CUST00447,Luxor,Headphones,Electronics,Pending,3,1710,5
100448,16/10/2026,CUST00448,Port Said,Monitor,electronics,Cancelled,4,8832,10
100449,01/05/2026,CUST00449,Cairo,Printer,Office Equipment,Pending,5,6596,15
100450,14/12/2026,CUST00450,Giza,Notebook Pack,Stationery,Cancelled,6,235.2,20
100451,27/07/2026,CUST00451,Alexandria,Laptop,Electronics,Pending,7,28215,0
100452,12/02/2026,CUST00452,Mansoura,Smartphone,Electronics,Cancelled,8,14500,5
100453,25/09/2026,CUST00453, Tanta ,Wireless Mouse,Accessories,Pending,9,454.5,10
100454,10/04/2026,CUST00454,Aswan,Keyboard,Accessories,Cancelled,10,867,15
100455,23/11/2026,CUST00455,Luxor,Office Chair,Furniture,Pending,11,5356,20
100456,08/06/2026,CUST00456,Port Said,Desk,Furniture,Cancelled,12,7696,0
100457,21/01/2026,CUST00457,Cairo,Headphones,Electronics,Pending,1,1890,5
100458,06/08/2026,CUST00458,Giza,Monitor,Electronics,Cancelled,2,9752,10
100459,19/03/2026,CUST00459,Alexandria,Printer,Office Equipment,Pending,3,7276,15
100460,04/10/2026,CUST00460,Mansoura,Notebook Pack,Stationery,Cancelled,4,259.2,20
100461,17/05/2026,CUST00461,Tanta,Laptop,Electronics,Pending,5,31065,0
100462,02/12/2026,CUST00462,Aswan,Smartphone,Electronics,Cancelled,6,15950,5
100463,15/07/2026,CUST00463,Luxor,Wireless Mouse,Accessories,Pending,7,405,10
100464,28/02/2026,CUST00464,Port Said,Keyboard,Accessories,Cancelled,8,773.5,15
100465,13/09/2026,CUST00465,Cairo,Office Chair,Furniture,Pending,9,4784,20
100466,26/04/2026,CUST00466,Giza,Desk,Furniture,Cancelled,10,6882,0
100467,11/11/2026,CUST00467,Alexandria,Headphones,Electronics,Pending,11,1692,5
100468,24/06/2026,CUST00468,Mansoura,Monitor,Electronics,Cancelled,12,8740,10
100469,09/01/2026,CUST00469,Tanta,Printer,Office Equipment,Pending,1,6528,15
100470,22/08/2026,CUST00470,Aswan,Notebook Pack,Stationery,Cancelled,2,232.8,20
100471,07/03/2026,CUST00471,Luxor,Laptop,Electronics,Pending,3,27930,0
100472,20/10/2026,CUST00472,Port Said,Smartphone,Electronics,Cancelled,4,14355,5
100473,05/05/2026,CUST00473,Cairo,Wireless Mouse,Accessories,Pending,5,450,10
100474,18/12/2026,CUST00474,Giza,Keyboard,Accessories,Cancelled,6,858.5,15
100475,03/07/2026,CUST00475,Alexandria,Office Chair,Furniture,Pending,7,5304,20
100476,16/02/2026,CUST00476,Mansoura,Desk,Furniture,Cancelled,8,7622,0
100477,01/09/2026,CUST00477,Tanta,Headphones,Electronics,Pending,9,1872,5
100478,14/04/2026,CUST00478,Aswan,Monitor,Electronics,Cancelled,10,9660,10
100479,27/11/2026,CUST00479,Luxor,Printer,Office Equipment,Pending,11,7208,15
100480,12/06/2026,CUST00480,Port Said,Notebook Pack,Stationery,Cancelled,12,256.8,20
100481,25/01/2026,CUST00481,Cairo,Laptop,Electronics,Pending,1,30780,0
100482,10/08/2026,CUST00482,Giza,Smartphone,Electronics,Cancelled,2,15805,5
100483,23/03/2026,CUST00483,Alexandria,Wireless Mouse,Accessories,Pending,3,495,10
100484,08/10/2026,CUST00484,Mansoura,Keyboard,Accessories,Cancelled,4,765,15
100485,21/05/2026,CUST00485,Tanta,Office Chair,Furniture,Pending,5,4732,20
100486,06/12/2026,CUST00486,,Desk,Furniture,Cancelled,6,6808,0
100487,19/07/2026,CUST00487,Luxor,Headphones,Electronics,Pending,7,1674,5
100488,04/02/2026,CUST00488,Port Said,Monitor,Electronics,Cancelled,8,8648,10
100489,17/09/2026,CUST00489,Cairo,Printer,Office Equipment,Pending,9,6460,15
100490,02/04/2026,CUST00490,Giza,Notebook Pack,Stationery,Cancelled,10,230.4,20
100491,15/11/2026,CUST00491,Alexandria,Laptop,Electronics,Pending,11,27645,0
100492,28/06/2026,CUST00492,Mansoura,Smartphone,Electronics,Cancelled,12,14210,5
100493,13/01/2026,CUST00493,Tanta,Wireless Mouse,Accessories,Pending,1,445.5,10
100494,26/08/2026,CUST00494,Aswan,Keyboard,Accessories,Cancelled,2,850,15
100495,11/03/2026,CUST00495,Luxor,Office Chair,Furniture,Pending,3,5252,20
100496,24/10/2026,CUST00496,Port Said,Desk,Furniture,Cancelled,4,7548,0
100497,09/05/2026,CUST00497,Cairo,Headphones,Electronics,Pending,5,1854,5
100498,22/12/2026,CUST00498,Giza,Monitor,Electronics,Cancelled,6,9568,10
100499,07/07/2026,CUST00499,Alexandria,Printer,Office Equipment,Pending,7,7140,15
100500,20/02/2026,CUST00500,Mansoura,Notebook Pack,Stationery,Cancelled,8,254.4,20
100501,05/09/2026,CUST00501,Tanta,Laptop,Electronics,Pending,9,30495,0
100502,18/04/2026,CUST00502,Aswan,Smartphone,Electronics,Cancelled,10,15660,5
100503,03/11/2026,CUST00503,Luxor,Wireless Mouse,Accessories,Pending,11,490.5,10
100504,16/06/2026,CUST00504,Port Said,Keyboard,Accessories,Cancelled,12,935,15
100505,01/01/2026,CUST00505,Cairo,Office Chair,Furniture,Pending,1,4680,20
100506,14/08/2026,CUST00506,Giza,Desk,Furniture,Cancelled,2,6734,0
100507,27/03/2026,CUST00507,Alexandria,Headphones,Electronics,Pending,3,1656,5
100508,12/10/2026,CUST00508,Mansoura,Monitor,Electronics,Cancelled,4,8556,10
100509,25/05/2026,CUST00509,Tanta, printer ,Office Equipment,Pending,5,6392,15
100510,10/12/2026,CUST00510,Aswan,Notebook Pack,Stationery,Cancelled,6,228,20
100511,23/07/2026,CUST00511,Luxor,Laptop,Electronics,Pending,7,27360,0
100512,08/02/2026,CUST00512,Port Said,Smartphone,Electronics,Cancelled,8,14065,5
100513,21/09/2026,CUST00513,Cairo,Wireless Mouse,Accessories,Pending,9,441,10
100514,06/04/2026,CUST00514,Giza,Keyboard,Accessories,Cancelled,10,841.5,15
100515,19/11/2026,CUST00515,Alexandria,Office Chair,Furniture,Pending,11,5200,20
100516,04/06/2026,CUST00516,Mansoura,Desk,Furniture,Cancelled,12,7474,0
100517,17/01/2026,CUST00517,Tanta,Headphones,Electronics,Pending,1,1836,5
100518,02/08/2026,CUST00518,Aswan,Monitor,Electronics,Cancelled,2,9476,10
100519,15/03/2026,CUST00519,Luxor,Printer,Office Equipment,Pending,3,7072,15
100520,28/10/2026,CUST00520,Port Said,Notebook Pack,Stationery, cancelled ,4,252,20
100521,13/05/2026,CUST00521,Cairo,Laptop,Electronics,Pending,5,30210,0
100522,26/12/2026,CUST00522,Giza,Smartphone,Electronics,Cancelled,6,15515,5
100523,11/07/2026,CUST00523,Alexandria,Wireless Mouse,Accessories,Pending,7,486,10
100524,24/02/2026,CUST00524,Mansoura,Keyboard,Accessories,Cancelled,8,926.5,15
100525,09/09/2026,CUST00525,Tanta,Office Chair,Furniture,Pending,9,5720,20
100526,22/04/2026,CUST00526,Aswan,Desk,Furniture,Cancelled,10,6660,0
100527,07/11/2026,CUST00527,Luxor,Headphones,Electronics,Pending,11,1638,5
100528,20/06/2026,CUST00528,Port Said,Monitor,Electronics,Cancelled,12,8464,10
100529,05/01/2026,CUST00529,Cairo,Printer,Office Equipment,Pending,1,6324,15
100530,18/08/2026,CUST00530,Giza,Notebook Pack,Stationery,Cancelled,2,225.6,20
100531,03/03/2026,CUST00531,Alexandria,Laptop,Electronics,Pending,3,27075,0
100532,16/10/2026,CUST00532,Mansoura,Smartphone,Electronics,Cancelled,4,13920,5
100533,01/05/2026,CUST00533,Tanta,Wireless Mouse,Accessories,Pending,5,436.5,10
100534,14/12/2026,CUST00534,Aswan,Keyboard,Accessories,Cancelled,6,833,15
100535,27/07/2026,CUST00535,Luxor,Office Chair,Furniture,Pending,7,5148,20
100536,12/02/2026,CUST00536,Port Said,Desk,Furniture,Cancelled,8,7400,0
100537,25/09/2026,CUST00537,Cairo,Headphones,Electronics,Pending,9,1818,5
100538,10/04/2026,CUST00538,Giza,Monitor,Electronics,Cancelled,10,9384,10
100539,23/11/2026,CUST00539,Alexandria,Printer,Office Equipment,Pending,11,7004,15
100540,08/06/2026,CUST00540,Mansoura,Notebook Pack,Stationery,Cancelled,12,249.6,20
100541,21/01/2025,CUST00541,Tanta,Laptop,Electronics,Pending,1,29925,0
100542,06/08/2025,CUST00542,Aswan,Smartphone,Electronics,Cancelled,2,15370,5
100543,19/03/2025,CUST00543,Luxor,Wireless Mouse,Accessories,Pending,3,481.5,10
100544,04/10/2025,CUST00544,Port Said,Keyboard,Accessories,Cancelled,4,918,
100545,17/05/2025,CUST00545,Cairo,Office Chair,Furniture,Pending,5,5668,20
100546,02/12/2025,CUST00546,Giza,Desk,Furniture,Cancelled,6,8140,0
100547,15/07/2025,CUST00547,Alexandria,Headphones,Electronics,Pending,7,1620,5
100548,28/02/2025,CUST00548,Mansoura,Monitor,Electronics,Cancelled,8,8372,10
100549,13/09/2025,CUST00549,Tanta,Printer,Office Equipment,Pending,9,6256,15
100550,26/04/2025,CUST00550,Aswan,Notebook Pack,Stationery,Cancelled,10,223.2,20
100551,11/11/2025,CUST00551,Luxor,Laptop,Electronics,Pending,11,26790,0
100552,24/06/2025,CUST00552,Port Said,Smartphone,Electronics,Cancelled,12,13775,5
100553,09/01/2025,CUST00553,Cairo,Wireless Mouse,Accessories,Pending,1,432,10
100554,22/08/2025,CUST00554,Giza,Keyboard,Accessories,Cancelled,2,824.5,15
100555,07/03/2025,CUST00555,Alexandria,Office Chair,Furniture,Pending,3,5096,20
100556,20/10/2025,CUST00556,Mansoura,Desk,Furniture,Cancelled,4,7326,0
100557,05/05/2025,CUST00557,Tanta,Headphones,Electronics,Pending,5,1800,5
100558,18/12/2025,CUST00558,Aswan,Monitor,Electronics,Cancelled,6,9292,10
100559,03/07/2025,CUST00559,Luxor,Printer,Office Equipment,Pending,7,6936,15
100560,16/02/2025,CUST00560,Port Said,Notebook Pack,Stationery,Cancelled,8,247.2,20
100561,01/09/2025,CUST00561,Cairo,Laptop,Electronics,Pending,9,29640,0
100562,14/04/2025,CUST00562,Giza,Smartphone,Electronics,Cancelled,10,15225,5
100563,27/11/2025,CUST00563,Alexandria,Wireless Mouse,Accessories,Pending,11,477,10
100564,12/06/2025,CUST00564,Mansoura,Keyboard,Accessories,Cancelled,12,909.5,15
100565,25/01/2025,CUST00565,Tanta,Office Chair,Furniture,Pending,1,5616,20
100566,10/08/2025,CUST00566, Aswan ,Desk,Furniture,Cancelled,2,8066,0
100567,23/03/2025,CUST00567,Luxor,Headphones,Electronics,Pending,3,1980,5
100568,08/10/2025,CUST00568,Port Said,Monitor,Electronics,Cancelled,4,8280,10
100569,21/05/2025,CUST00569,Cairo,Printer,Office Equipment,Pending,5,6188,15
100570,06/12/2025,CUST00570,Giza,Notebook Pack,Stationery,Cancelled,6,220.8,20
100571,19/07/2025,CUST00571,Alexandria,Laptop,Electronics,Pending,7,26505,0
100572,04/02/2025,CUST00572,Mansoura,Smartphone,Electronics,Cancelled,8,13630,5
100573,17/09/2025,CUST00573,Tanta,Wireless Mouse,Accessories,Pending,9,427.5,10
100574,02/04/2025,CUST00574,Aswan,Keyboard,Accessories,Cancelled,10,816,15
100575,15/11/2025,CUST00575,Luxor,Office Chair,Furniture,Pending,11,5044,20
100576,28/06/2025,CUST00576,Port Said,Desk,Furniture,Cancelled,12,7252,0
100577,13/01/2025,CUST00577,Cairo,Headphones,Electronics,Pending,1,1782,5
100578,26/08/2025,CUST00578,Giza,Monitor,Electronics,Cancelled,2,9200,10
100579,11/03/2025,CUST00579,Alexandria,Printer,Office Equipment,Pending,3,6868,15
100580,24/10/2025,CUST00580,Mansoura,Notebook Pack,Stationery,Cancelled,4,244.8,20
100581,09/05/2025,CUST00581,Tanta,Laptop,Electronics,Pending,5,29355,0
100582,22/12/2025,CUST00582,Aswan,Smartphone,Electronics,Cancelled,6,15080,5
100583,07/07/2025,CUST00583,,Wireless Mouse,Accessories,Pending,7,472.5,10
100584,20/02/2025,CUST00584,Port Said,Keyboard,Accessories,Cancelled,8,901,15
100585,05/09/2025,CUST00585,Cairo,Office Chair,Furniture,Pending,9,5564,20
100586,18/04/2025,CUST00586,Giza,Desk,Furniture,Cancelled,10,7992,0
100587,03/11/2025,CUST00587,Alexandria,Headphones,Electronics,Pending,11,1962,5
100588,16/06/2025,CUST00588,Mansoura,Monitor,Electronics,Cancelled,12,10120,10
100589,01/01/2025,CUST00589,Tanta,Printer,Office Equipment,Pending,1,6120,15
100590,14/08/2025,CUST00590,Aswan,Notebook Pack,Stationery,Cancelled,2,218.4,20
