order_id,order_date,customer_id,city,region,product,category,quantity,unit_price,discount_pct,gross_amount,net_amount,order_month,order_size
101215,2025-03-19,CUST01215,Luxor,Unknown,Office Chair,Furniture,3,5564.0,20,16692.0,13353.6,2025-03,Large
101216,2025-10-04,CUST01216,Port Said,Unknown,Desk,Furniture,4,7992.0,0,31968.0,31968.0,2025-10,Large
101217,2025-05-17,CUST01217,Cairo,Greater Cairo,Headphones,Electronics,5,1962.0,5,9810.0,9319.5,2025-05,Medium
101218,2025-12-02,CUST01218,Giza,Greater Cairo,Monitor,Electronics,6,10120.0,10,60720.0,54648.0,2025-12,Large
101219,2025-07-15,CUST01219,Alexandria,Coastal,Printer,Office Equipment,7,6120.0,15,42840.0,36414.0,2025-07,Large
101220,2025-02-28,CUST01220,Mansoura,Delta,Notebook Pack,Stationery,8,218.4,20,1747.2,1397.76,2025-02,Medium
101221,2025-09-13,CUST01221,Tanta,Unknown,Laptop,Electronics,9,26220.0,0,235980.0,235980.0,2025-09,Large
101222,2025-04-26,CUST01222,Aswan,Unknown,Smartphone,Electronics,10,13485.0,5,134850.0,128107.5,2025-04,Large
101223,2025-11-11,CUST01223,Luxor,Unknown,Wireless Mouse,Accessories,11,423.0,10,4653.0,4187.7,2025-11,Medium
101224,2025-06-24,CUST01224,Port Said,Unknown,Keyboard,Accessories,12,807.5,15,9690.0,8236.5,2025-06,Medium
101225,2025-01-09,CUST01225,Cairo,Greater Cairo,Office Chair,Furniture,1,4992.0,20,4992.0,3993.6,2025-01,Medium
101226,2025-08-22,CUST01226,Giza,Greater Cairo,Desk,Furniture,2,7178.0,0,14356.0,14356.0,2025-08,Large
101227,2025-03-07,CUST01227,Alexandria,Coastal,Headphones,Electronics,3,1764.0,5,5292.0,5027.4,2025-03,Medium
101228,2025-10-20,CUST01228,Mansoura,Delta,Monitor,Electronics,4,9108.0,10,36432.0,32788.8,2025-10,Large
101229,2025-05-05,CUST01229,Tanta,Unknown,Printer,Office Equipment,5,6800.0,15,34000.0,28900.0,2025-05,Large
101230,2025-12-18,CUST01230,Aswan,Unknown,Notebook Pack,Stationery,6,242.4,20,1454.4,1163.52,2025-12,Medium
101231,2025-07-03,CUST01231,Luxor,Unknown,Laptop,Electronics,7,29070.0,0,203490.0,203490.0,2025-07,Large
101232,2025-02-16,CUST01232,Port Said,Unknown,Smartphone,Electronics,8,14935.0,5,119480.0,113506.0,2025-02,Large
101233,2025-09-01,CUST01233,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,468.0,10,4212.0,3790.8,2025-09,Medium
101234,2025-04-14,CUST01234,Giza,Greater Cairo,Keyboard,Accessories,10,892.5,15,8925.0,7586.25,2025-04,Medium
101235,2025-11-27,CUST01235,Alexandria,Coastal,Office Chair,Furniture,11,5512.0,20,60632.0,48505.6,2025-11,Large
101236,2025-06-12,CUST01236,Mansoura,Delta,Desk,Furniture,12,7918.0,0,95016.0,95016.0,2025-06,Large
101237,2025-01-25,CUST01237,Tanta,Unknown,Headphones,Electronics,1,1944.0,5,1944.0,1846.8,2025-01,Medium
101238,2025-08-10,CUST01238,Aswan,Unknown,Monitor,Electronics,2,10028.0,10,20056.0,18050.4,2025-08,Large
101239,2025-03-23,CUST01239,Luxor,Unknown,Printer,Office Equipment,3,7480.0,15,22440.0,19074.0,2025-03,Large
101240,2025-10-08,CUST01240,Port Said,Unknown,Notebook Pack,Stationery,4,216.0,20,864.0,691.2,2025-10,Small
101241,2025-05-21,CUST01241,Cairo,Greater Cairo,Laptop,Electronics,5,25935.0,0,129675.0,129675.0,2025-05,Large
101242,2025-12-06,CUST01242,Giza,Greater Cairo,Smartphone,Electronics,6,13340.0,5,80040.0,76038.0,2025-12,Large
101243,2025-07-19,CUST01243,Alexandria,Coastal,Wireless Mouse,Accessories,7,418.5,10,2929.5,2636.55,2025-07,Medium
101244,2025-02-04,CUST01244,Mansoura,Delta,Keyboard,Accessories,8,799.0,15,6392.0,5433.2,2025-02,Medium
101245,2025-09-17,CUST01245,Tanta,Unknown,Office Chair,Furniture,9,4940.0,20,44460.0,35568.0,2025-09,Large
101246,2025-04-02,CUST01246,Aswan,Unknown,Desk,Furniture,10,7104.0,0,71040.0,71040.0,2025-04,Large
101247,2025-11-15,CUST01247,Luxor,Unknown,Headphones,Electronics,11,1746.0,5,19206.0,18245.7,2025-11,Large
101248,2025-06-28,CUST01248,Port Said,Unknown,Monitor,Electronics,12,9016.0,10,108192.0,97372.8,2025-06,Large
101249,2025-01-13,CUST01249,Cairo,Greater Cairo,Printer,Office Equipment,1,6732.0,15,6732.0,5722.2,2025-01,Medium
101250,2025-08-26,CUST01250,Giza,Greater Cairo,Notebook Pack,Stationery,2,240.0,20,480.0,384.0,2025-08,Small
101251,2025-03-11,CUST01251,Alexandria,Coastal,Laptop,Electronics,3,28785.0,0,86355.0,86355.0,2025-03,Large
101252,2025-10-24,CUST01252,Mansoura,Delta,Smartphone,Electronics,4,14790.0,5,59160.0,56202.0,2025-10,Large
101253,2025-05-09,CUST01253,Tanta,Unknown,Wireless Mouse,Accessories,5,463.5,10,2317.5,2085.75,2025-05,Medium
101254,2025-12-22,CUST01254,Aswan,Unknown,Keyboard,Accessories,6,884.0,15,5304.0,4508.4,2025-12,Medium
101255,2025-07-07,CUST01255,Luxor,Unknown,Office Chair,Furniture,7,5460.0,20,38220.0,30576.0,2025-07,Large
101256,2025-02-20,CUST01256,Port Said,Unknown,Desk,Furniture,8,7844.0,0,62752.0,62752.0,2025-02,Large
101257,2025-09-05,CUST01257,Cairo,Greater Cairo,Headphones,Electronics,9,1926.0,5,17334.0,16467.3,2025-09,Large
101258,2025-04-18,CUST01258,Giza,Greater Cairo,Monitor,Electronics,10,9936.0,10,99360.0,89424.0,2025-04,Large
101259,2025-11-03,CUST01259,Alexandria,Coastal,Printer,Office Equipment,11,7412.0,15,81532.0,69302.2,2025-11,Large
101260,2025-06-16,CUST01260,Mansoura,Delta,Notebook Pack,Stationery,12,264.0,20,3168.0,2534.4,2025-06,Medium
101261,2025-01-01,CUST01261,Tanta,Unknown,Laptop,Electronics,1,25650.0,0,25650.0,25650.0,2025-01,Large
101262,2025-08-14,CUST01262,Unknown,Unknown,Smartphone,Electronics,2,13195.0,5,26390.0,25070.5,2025-08,Large
101263,2025-03-27,CUST01263,Luxor,Unknown,Wireless Mouse,Accessories,3,414.0,10,1242.0,1117.8,2025-03,Medium
101264,2025-10-12,CUST01264,Port Said,Unknown,Keyboard,Accessories,4,790.5,15,3162.0,2687.7,2025-10,Medium
101265,2025-05-25,CUST01265,Cairo,Greater Cairo,Office Chair,Furniture,5,4888.0,20,24440.0,19552.0,2025-05,Large
101266,2025-12-10,CUST01266,Giza,Greater Cairo,Desk,Furniture,6,7030.0,0,42180.0,42180.0,2025-12,Large
101267,2025-07-23,CUST01267,Alexandria,Coastal,Headphones,Electronics,7,1728.0,5,12096.0,11491.2,2025-07,Large
101268,2025-02-08,CUST01268,Mansoura,Delta,Monitor,Electronics,8,8924.0,0,71392.0,71392.0,2025-02,Large
101269,2025-09-21,CUST01269,Tanta,Unknown,Printer,Office Equipment,9,6664.0,15,59976.0,50979.6,2025-09,Large
101270,2025-04-06,CUST01270,Aswan,Unknown,Notebook Pack,Stationery,10,237.6,20,2376.0,1900.8,2025-04,Medium
101271,2025-11-19,CUST01271,Luxor,Unknown,Laptop,Electronics,11,28500.0,0,313500.0,313500.0,2025-11,Large
101272,2025-06-04,CUST01272,Port Said,Unknown,Smartphone,Electronics,12,14645.0,5,175740.0,166953.0,2025-06,Large
101273,2025-01-17,CUST01273,Cairo,Greater Cairo,Wireless Mouse,Accessories,1,459.0,10,459.0,413.1,2025-01,Small
101274,2025-08-02,CUST01274,Giza,Greater Cairo,Keyboard,Accessories,2,875.5,15,1751.0,1488.35,2025-08,Medium
101275,2025-03-15,CUST01275,Alexandria,Coastal,Office Chair,Furniture,3,5408.0,20,16224.0,12979.2,2025-03,Large
101276,2025-10-28,CUST01276,Mansoura,Delta,Desk,Furniture,4,7770.0,0,31080.0,31080.0,2025-10,Large
101277,2025-05-13,CUST01277,Tanta,Unknown,Headphones,Electronics,5,1908.0,5,9540.0,9063.0,2025-05,Medium
101278,2025-12-26,CUST01278,Aswan,Unknown,Monitor,Electronics,6,9844.0,10,59064.0,53157.6,2025-12,Large
101279,2025-07-11,CUST01279,Luxor,Unknown,Printer,Office Equipment,7,7344.0,15,51408.0,43696.8,2025-07,Large
101280,2025-02-24,CUST01280,Port Said,Unknown,Notebook Pack,Stationery,8,261.6,20,2092.8,1674.24,2025-02,Medium
101281,2025-09-09,CUST01281,Cairo,Greater Cairo,Laptop,Electronics,9,31350.0,0,282150.0,282150.0,2025-09,Large
101282,2025-04-22,CUST01282,Giza,Greater Cairo,Smartphone,Electronics,10,13050.0,5,130500.0,123975.0,2025-04,Large
101283,2025-11-07,CUST01283,Alexandria,Coastal,Wireless Mouse,Accessories,11,409.5,10,4504.5,4054.05,2025-11,Medium
101284,2025-06-20,CUST01284,Mansoura,Delta,Keyboard,Accessories,12,782.0,15,9384.0,7976.4,2025-06,Medium
101285,2025-01-05,CUST01285,Tanta,Unknown,Office Chair,Furniture,1,4836.0,20,4836.0,3868.8,2025-01,Medium
101286,2025-08-18,CUST01286,Aswan,Unknown,Desk,Furniture,2,6956.0,0,13912.0,13912.0,2025-08,Large
101287,2025-03-03,CUST01287,Luxor,Unknown,Headphones,Electronics,3,1710.0,5,5130.0,4873.5,2025-03,Medium
101288,2025-10-16,CUST01288,Port Said,Unknown,Monitor,Electronics,4,8832.0,10,35328.0,31795.2,2025-10,Large
101289,2025-05-01,CUST01289,Cairo,Greater Cairo,Printer,Office Equipment,5,6596.0,15,32980.0,28033.0,2025-05,Large
101290,2025-12-14,CUST01290,Giza,Greater Cairo,Notebook Pack,Stationery,6,235.2,20,1411.2,1128.96,2025-12,Medium
101291,2025-07-27,CUST01291,Alexandria,Coastal,Laptop,Electronics,7,28215.0,0,197505.0,197505.0,2025-07,Large
101292,2025-02-12,CUST01292,Mansoura,Delta,Smartphone,Electronics,8,14500.0,5,116000.0,110200.0,2025-02,Large
101293,2025-09-25,CUST01293,Tanta,Unknown,Wireless Mouse,Accessories,9,454.5,10,4090.5,3681.45,2025-09,Medium
101294,2025-04-10,CUST01294,Aswan,Unknown,Keyboard,Accessories,10,867.0,15,8670.0,7369.5,2025-04,Medium
101295,2025-11-23,CUST01295,Luxor,Unknown,Office Chair,Furniture,11,5356.0,20,58916.0,47132.8,2025-11,Large
101296,2025-06-08,CUST01296,Port Said,Unknown,Desk,Furniture,12,7696.0,0,92352.0,92352.0,2025-06,Large
101297,2025-01-21,CUST01297,Cairo,Greater Cairo,Headphones,Electronics,1,1890.0,5,1890.0,1795.5,2025-01,Medium
101298,2025-08-06,CUST01298,Giza,Greater Cairo,Monitor,Electronics,2,9752.0,10,19504.0,17553.6,2025-08,Large
101299,2025-03-19,CUST01299,Alexandria,Coastal,Printer,Office Equipment,3,7276.0,15,21828.0,18553.8,2025-03,Large
101300,2025-10-04,CUST01300,Mansoura,Delta,Notebook Pack,Stationery,4,259.2,20,1036.8,829.44,2025-10,Small
101301,2025-05-17,CUST01301,Tanta,Unknown,Laptop,Electronics,5,31065.0,0,155325.0,155325.0,2025-05,Large
101302,2025-12-02,CUST01302,Aswan,Unknown,Smartphone,Electronics,6,15950.0,5,95700.0,90915.0,2025-12,Large
101303,2025-07-15,CUST01303,Luxor,Unknown,Wireless Mouse,Accessories,7,405.0,10,2835.0,2551.5,2025-07,Medium
101304,2025-02-28,CUST01304,Port Said,Unknown,Keyboard,Accessories,8,773.5,15,6188.0,5259.8,2025-02,Medium
101305,2025-09-13,CUST01305,Cairo,Greater Cairo,Office Chair,Furniture,9,4784.0,20,43056.0,34444.8,2025-09,Large
101306,2025-04-26,CUST01306,Giza,Greater Cairo,Desk,Furniture,10,6882.0,0,68820.0,68820.0,2025-04,Large
101307,2025-11-11,CUST01307,Alexandria,Coastal,Headphones,Electronics,11,1692.0,5,18612.0,17681.4,2025-11,Large
101308,2025-06-24,CUST01308,Mansoura,Delta,Monitor,Electronics,12,8740.0,10,104880.0,94392.0,2025-06,Large
101309,2025-01-09,CUST01309,Tanta,Unknown,Printer,Office Equipment,1,6528.0,15,6528.0,5548.8,2025-01,Medium
101310,2025-08-22,CUST01310,Aswan,Unknown,Notebook Pack,Stationery,2,232.8,20,465.6,372.48,2025-08,Small
101311,2025-03-07,CUST01311,Luxor,Unknown,Laptop,Electronics,3,27930.0,0,83790.0,83790.0,2025-03,Large
101312,2025-10-20,CUST01312,Port Said,Unknown,Smartphone,Electronics,4,14355.0,5,57420.0,54549.0,2025-10,Large
101313,2025-05-05,CUST01313,Cairo,Greater Cairo,Wireless Mouse,Accessories,5,450.0,10,2250.0,2025.0,2025-05,Medium
101314,2025-12-18,CUST01314,Giza,Greater Cairo,Keyboard,Accessories,6,858.5,15,5151.0,4378.35,2025-12,Medium
101315,2025-07-03,CUST01315,Alexandria,Coastal,Office Chair,Furniture,7,5304.0,20,37128.0,29702.4,2025-07,Large
101316,2025-02-16,CUST01316,Mansoura,Delta,Desk,Furniture,8,7622.0,0,60976.0,60976.0,2025-02,Large
101317,2025-09-01,CUST01317,Tanta,Unknown,Headphones,Electronics,9,1872.0,5,16848.0,16005.6,2025-09,Large
101318,2025-04-14,CUST01318,Aswan,Unknown,Monitor,Electronics,10,9660.0,10,96600.0,86940.0,2025-04,Large
101319,2025-11-27,CUST01319,Luxor,Unknown,Printer,Office Equipment,11,7208.0,15,79288.0,67394.8,2025-11,Large
101320,2025-06-12,CUST01320,Port Said,Unknown,Notebook Pack,Stationery,12,256.8,20,3081.6,2465.28,2025-06,Medium
101321,2025-01-25,CUST01321,Cairo,Greater Cairo,Laptop,Electronics,1,30780.0,0,30780.0,30780.0,2025-01,Large
101322,2025-08-10,CUST01322,Giza,Greater Cairo,Smartphone,Electronics,2,15805.0,5,31610.0,30029.5,2025-08,Large
101323,2025-03-23,CUST01323,Alexandria,Coastal,Wireless Mouse,Accessories,3,495.0,10,1485.0,1336.5,2025-03,Medium
101324,2025-10-08,CUST01324,Mansoura,Delta,Keyboard,Accessories,4,765.0,15,3060.0,2601.0,2025-10,Medium
101325,2025-05-21,CUST01325,Tanta,Unknown,Office Chair,Furniture,5,4732.0,20,23660.0,18928.0,2025-05,Large
101326,2025-12-06,CUST01326,Aswan,Unknown,Desk,Furniture,6,6808.0,0,40848.0,40848.0,2025-12,Large
101327,2025-07-19,CUST01327,Luxor,Unknown,Headphones,Electronics,7,1674.0,5,11718.0,11132.1,2025-07,Large
101328,2025-02-04,CUST01328,Port Said,Unknown,Monitor,Electronics,8,8648.0,10,69184.0,62265.6,2025-02,Large
101329,2025-09-17,CUST01329,Cairo,Greater Cairo,Printer,Office Equipment,9,6460.0,15,58140.0,49419.0,2025-09,Large
101330,2025-04-02,CUST01330,Giza,Greater Cairo,Notebook Pack,Stationery,10,230.4,20,2304.0,1843.2,2025-04,Medium
101331,2025-11-15,CUST01331,Alexandria,Coastal,Laptop,Electronics,11,27645.0,0,304095.0,304095.0,2025-11,Large
101332,2025-06-28,CUST01332,Mansoura,Delta,Smartphone,Electronics,12,14210.0,5,170520.0,161994.0,2025-06,Large
101333,2025-01-13,CUST01333,Tanta,Unknown,Wireless Mouse,Accessories,1,445.5,10,445.5,400.95,2025-01,Small
101334,2025-08-26,CUST01334,Aswan,Unknown,Keyboard,Accessories,2,850.0,15,1700.0,1445.0,2025-08,Medium
101335,2025-03-11,CUST01335,Luxor,Unknown,Office Chair,Furniture,3,5252.0,20,15756.0,12604.8,2025-03,Large
101336,2025-10-24,CUST01336,Port Said,Unknown,Desk,Furniture,4,7548.0,0,30192.0,30192.0,2025-10,Large
101337,2025-05-09,CUST01337,Cairo,Greater Cairo,Headphones,Electronics,5,1854.0,5,9270.0,8806.5,2025-05,Medium
101338,2025-12-22,CUST01338,Giza,Greater Cairo,Monitor,Electronics,6,9568.0,10,57408.0,51667.2,2025-12,Large
101339,2025-07-07,CUST01339,Alexandria,Coastal,Printer,Office Equipment,7,7140.0,15,49980.0,42483.0,2025-07,Large
101340,2025-02-20,CUST01340,Mansoura,Delta,Notebook Pack,Stationery,8,254.4,20,2035.2,1628.16,2025-02,Medium
101341,2025-09-05,CUST01341,Tanta,Unknown,Laptop,Electronics,9,30495.0,0,274455.0,274455.0,2025-09,Large
101342,2025-04-18,CUST01342,Aswan,Unknown,Smartphone,Electronics,10,15660.0,5,156600.0,148770.0,2025-04,Large
101343,2025-11-03,CUST01343,Luxor,Unknown,Wireless Mouse,Accessories,11,490.5,10,5395.5,4855.95,2025-11,Medium
101344,2025-06-16,CUST01344,Port Said,Unknown,Keyboard,Accessories,12,935.0,15,11220.0,9537.0,2025-06,Medium
101345,2025-01-01,CUST01345,Cairo,Greater Cairo,Office Chair,Furniture,1,4680.0,20,4680.0,3744.0,2025-01,Medium
101346,2025-08-14,CUST01346,Giza,Greater Cairo,Desk,Furniture,2,6734.0,0,13468.0,13468.0,2025-08,Large
101347,2025-03-27,CUST01347,Alexandria,Coastal,Headphones,Electronics,3,1656.0,5,4968.0,4719.6,2025-03,Medium
101348,2025-10-12,CUST01348,Mansoura,Delta,Monitor,Electronics,4,8556.0,10,34224.0,30801.6,2025-10,Large
101349,2025-05-25,CUST01349,Tanta,Unknown,Printer,Office Equipment,5,6392.0,15,31960.0,27166.0,2025-05,Large
101350,2025-12-10,CUST01350,Aswan,Unknown,Notebook Pack,Stationery,6,228.0,20,1368.0,1094.4,2025-12,Medium
101351,2025-07-23,CUST01351,Luxor,Unknown,Laptop,Electronics,7,27360.0,0,191520.0,191520.0,2025-07,Large
101352,2025-02-08,CUST01352,Port Said,Unknown,Smartphone,Electronics,8,14065.0,5,112520.0,106894.0,2025-02,Large
101353,2025-09-21,CUST01353,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,441.0,10,3969.0,3572.1,2025-09,Medium
101354,2025-04-06,CUST01354,Giza,Greater Cairo,Keyboard,Accessories,10,841.5,15,8415.0,7152.75,2025-04,Medium
101355,2025-11-19,CUST01355,Alexandria,Coastal,Office Chair,Furniture,11,5200.0,20,57200.0,45760.0,2025-11,Large
101356,2025-06-04,CUST01356,Mansoura,Delta,Desk,Furniture,12,7474.0,0,89688.0,89688.0,2025-06,Large
101357,2025-01-17,CUST01357,Tanta,Unknown,Headphones,Electronics,1,1836.0,5,1836.0,1744.2,2025-01,Medium
101358,2025-08-02,CUST01358,Aswan,Unknown,Monitor,Electronics,2,9476.0,10,18952.0,17056.8,2025-08,Large
101359,2025-03-15,CUST01359,Unknown,Unknown,Printer,Office Equipment,3,7072.0,15,21216.0,18033.6,2025-03,Large
101360,2025-10-28,CUST01360,Port Said,Unknown,Notebook Pack,Stationery,4,252.0,20,1008.0,806.4,2025-10,Small
101361,2025-05-13,CUST01361,Cairo,Greater Cairo,Laptop,Electronics,5,30210.0,0,151050.0,151050.0,2025-05,Large
101362,2025-12-26,CUST01362,Giza,Greater Cairo,Smartphone,Electronics,6,15515.0,5,93090.0,88435.5,2025-12,Large
101363,2025-07-11,CUST01363,Alexandria,Coastal,Wireless Mouse,Accessories,7,486.0,10,3402.0,3061.8,2025-07,Medium
101364,2025-02-24,CUST01364,Mansoura,Delta,Keyboard,Accessories,8,926.5,15,7412.0,6300.2,2025-02,Medium
101365,2025-09-09,CUST01365,Tanta,Unknown,Office Chair,Furniture,9,5720.0,20,51480.0,41184.0,2025-09,Large
101366,2025-04-22,CUST01366,Aswan,Unknown,Desk,Furniture,10,6660.0,0,66600.0,66600.0,2025-04,Large
101367,2025-11-07,CUST01367,Luxor,Unknown,Headphones,Electronics,11,1638.0,5,18018.0,17117.1,2025-11,Large
101368,2025-06-20,CUST01368,Port Said,Unknown,Monitor,Electronics,12,8464.0,10,101568.0,91411.2,2025-06,Large
101369,2025-01-05,CUST01369,Cairo,Greater Cairo,Printer,Office Equipment,1,6324.0,15,6324.0,5375.4,2025-01,Medium
101370,2025-08-18,CUST01370,Giza,Greater Cairo,Notebook Pack,Stationery,2,225.6,20,451.2,360.96,2025-08,Small
101371,2025-03-03,CUST01371,Alexandria,Coastal,Laptop,Electronics,3,27075.0,0,81225.0,81225.0,2025-03,Large
101372,2025-10-16,CUST01372,Mansoura,Delta,Smartphone,Electronics,4,13920.0,5,55680.0,52896.0,2025-10,Large
101373,2025-05-01,CUST01373,Tanta,Unknown,Wireless Mouse,Accessories,5,436.5,10,2182.5,1964.25,2025-05,Medium
101374,2025-12-14,CUST01374,Aswan,Unknown,Keyboard,Accessories,6,833.0,15,4998.0,4248.3,2025-12,Medium
101375,2025-07-27,CUST01375,Luxor,Unknown,Office Chair,Furniture,7,5148.0,20,36036.0,28828.8,2025-07,Large
101376,2025-02-12,CUST01376,Port Said,Unknown,Desk,Furniture,8,7400.0,0,59200.0,59200.0,2025-02,Large
101377,2025-09-25,CUST01377,Cairo,Greater Cairo,Headphones,Electronics,9,1818.0,5,16362.0,15543.9,2025-09,Large
101378,2025-04-10,CUST01378,Giza,Greater Cairo,Monitor,Electronics,10,9384.0,10,93840.0,84456.0,2025-04,Large
101379,2025-11-23,CUST01379,Alexandria,Coastal,Printer,Office Equipment,11,7004.0,15,77044.0,65487.4,2025-11,Large
101380,2025-06-08,CUST01380,Mansoura,Delta,Notebook Pack,Stationery,12,249.6,20,2995.2,2396.16,2025-06,Medium
101381,2025-01-21,CUST01381,Tanta,Unknown,Laptop,Electronics,1,29925.0,0,29925.0,29925.0,2025-01,Large
101382,2025-08-06,CUST01382,Aswan,Unknown,Smartphone,Electronics,2,15370.0,5,30740.0,29203.0,2025-08,Large
101383,2025-03-19,CUST01383,Luxor,Unknown,Wireless Mouse,Accessories,3,481.5,10,1444.5,1300.05,2025-03,Medium
101384,2025-10-04,CUST01384,Port Said,Unknown,Keyboard,Accessories,4,918.0,15,3672.0,3121.2,2025-10,Medium
101385,2025-05-17,CUST01385,Cairo,Greater Cairo,Office Chair,Furniture,5,5668.0,20,28340.0,22672.0,2025-05,Large
101386,2025-12-02,CUST01386,Giza,Greater Cairo,Desk,Furniture,6,8140.0,0,48840.0,48840.0,2025-12,Large
101387,2025-07-15,CUST01387,Alexandria,Coastal,Headphones,Electronics,7,1620.0,5,11340.0,10773.0,2025-07,Large
101388,2025-02-28,CUST01388,Mansoura,Delta,Monitor,Electronics,8,8372.0,10,66976.0,60278.4,2025-02,Large
101389,2025-09-13,CUST01389,Tanta,Unknown,Printer,Office Equipment,9,6256.0,15,56304.0,47858.4,2025-09,Large
101390,2025-04-26,CUST01390,Aswan,Unknown,Notebook Pack,Stationery,10,223.2,20,2232.0,1785.6,2025-04,Medium
101391,2025-11-11,CUST01391,Luxor,Unknown,Laptop,Electronics,11,26790.0,0,294690.0,294690.0,2025-11,Large
101392,2025-06-24,CUST01392,Port Said,Unknown,Smartphone,Electronics,12,13775.0,5,165300.0,157035.0,2025-06,Large
101393,2025-01-09,CUST01393,Cairo,Greater Cairo,Wireless Mouse,Accessories,1,432.0,10,432.0,388.8,2025-01,Small
101394,2025-08-22,CUST01394,Giza,Greater Cairo,Keyboard,Accessories,2,824.5,15,1649.0,1401.65,2025-08,Medium
101395,2025-03-07,CUST01395,Alexandria,Coastal,Office Chair,Furniture,3,5096.0,20,15288.0,12230.4,2025-03,Large
101396,2025-10-20,CUST01396,Mansoura,Delta,Desk,Furniture,4,7326.0,0,29304.0,29304.0,2025-10,Large
101397,2025-05-05,CUST01397,Tanta,Unknown,Headphones,Electronics,5,1800.0,5,9000.0,8550.0,2025-05,Medium
101398,2025-12-18,CUST01398,Aswan,Unknown,Monitor,Electronics,6,9292.0,10,55752.0,50176.8,2025-12,Large
101399,2025-07-03,CUST01399,Luxor,Unknown,Printer,Office Equipment,7,6936.0,15,48552.0,41269.2,2025-07,Large
101400,2025-02-16,CUST01400,Port Said,Unknown,Notebook Pack,Stationery,8,247.2,20,1977.6,1582.08,2025-02,Medium
101401,2025-09-01,CUST01401,Cairo,Greater Cairo,Laptop,Electronics,9,29640.0,0,266760.0,266760.0,2025-09,Large
101402,2025-04-14,CUST01402,Giza,Greater Cairo,Smartphone,Electronics,10,15225.0,5,152250.0,144637.5,2025-04,Large
101403,2025-11-27,CUST01403,Alexandria,Coastal,Wireless Mouse,Accessories,11,477.0,10,5247.0,4722.3,2025-11,Medium
101404,2025-06-12,CUST01404,Mansoura,Delta,Keyboard,Accessories,12,909.5,15,10914.0,9276.9,2025-06,Medium
101405,2025-01-25,CUST01405,Tanta,Unknown,Office Chair,Furniture,1,5616.0,20,5616.0,4492.8,2025-01,Medium
101406,2025-08-10,CUST01406,Aswan,Unknown,Desk,Furniture,2,8066.0,0,16132.0,16132.0,2025-08,Large
101407,2025-03-23,CUST01407,Luxor,Unknown,Headphones,Electronics,3,1980.0,5,5940.0,5643.0,2025-03,Medium
101408,2025-10-08,CUST01408,Port Said,Unknown,Monitor,Electronics,4,8280.0,10,33120.0,29808.0,2025-10,Large
101409,2025-05-21,CUST01409,Cairo,Greater Cairo,Printer,Office Equipment,5,6188.0,15,30940.0,26299.0,2025-05,Large
101410,2025-12-06,CUST01410,Giza,Greater Cairo,Notebook Pack,Stationery,6,220.8,20,1324.8,1059.84,2025-12,Medium
101411,2025-07-19,CUST01411,Alexandria,Coastal,Laptop,Electronics,7,26505.0,0,185535.0,185535.0,2025-07,Large
101412,2025-02-04,CUST01412,Mansoura,Delta,Smartphone,Electronics,8,13630.0,5,109040.0,103588.0,2025-02,Large
101413,2025-09-17,CUST01413,Tanta,Unknown,Wireless Mouse,Accessories,9,427.5,10,3847.5,3462.75,2025-09,Medium
101414,2025-04-02,CUST01414,Aswan,Unknown,Keyboard,Accessories,10,816.0,15,8160.0,6936.0,2025-04,Medium
